MLocID,SampleStartDate,OrganizationID,StationDes,AU_GNIS_Name,GNIS_Name,MonLocType,HUC12_Name,ELEV_Ft,AU_ID,WaterTypeCode,WaterBodyCode,ben_use_code,OWRD_Basin,EcoRegion2,EcoRegion3,wqstd_code,Pollu_ID,Calc_Crit,Combine_Result_Cmnts,Combine_Result,Activity_Type,SampleMedia,SampleSubmedia,SampleStartTime,SampleStartTZ,chr_uid,Char_Name,Char_Speciation,Sample_Fraction,CASNumber,Result_UID,Result_status,Result_Numeric,IRResultNWQSunit,ActDepthUnit,Result_Depth,act_depth_height,Result_Depth_Unit,Act_Depth_Top,Act_Depth_Top_Unit,Act_Depth_Bottom,Act_Depth_Bottom_Unit,Time_Basis,Statistical_Base,Statistic_N_Value,act_sam_compnt_name,lab_Comments,General_Comments,Analytical_method,QualifierAbbr,QualifierTxt,IDLType,IDLValue,IDLUnit,MDLType,MDLValue,MDLUnit,MRLType,MRLUnit,MRLValue,URLType,URLValue,URLUnit,TribalLand,Result_Operator,Result_Unit,IRWQSUnitName,Result_Type,analysis_comment,Alkalinity,Calcium,Chloride,Conductivity,DOC,Hardness,Magnesium,Organic.carbon,pH,Potassium,Sodium,Sulfate,Temperature..water,TOC,Final.Acute.Value,Cu,Acute.Toxic.Units,Tier,CMC_ug.L,CCC_ug.L,Chronic.Toxic.Unit,Result_Comments
POW020,6/21/2018,1119USBR_WQX,THIEF VALLEY 200METERS ABOVE DAM,Powder River,Powder River,Reservoir,Thief Valley Reservoir-Powder River,3137,OR_LK_1705020306_05_100597,2,6,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,12:52:00,MST,832,Copper,,Total,7440-50-8,70770071,Final,2,2,m,,1,,,,,,,,,,,,3500 CU B  ~ Copper in Water by FLAA or GFAA,,,,,,,,,,,,,,,0,<,ug/l,ug/l,Actual,,118,22.2,3.9,255,,,6.7,,8.45,3.8,20.6,10.6,18.9,8.7,168.4604,2,0.023744453,1,84.2302,52.3169,0.038228565,
POW020,7/22/2020,1119USBR_WQX,THIEF VALLEY 200METERS ABOVE DAM,Powder River,Powder River,Reservoir,Thief Valley Reservoir-Powder River,3137,OR_LK_1705020306_05_100597,2,6,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,10:17:00,MST,832,Copper,,Total,7440-50-8,70784940,Final,2,2,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,<,ug/l,ug/l,Actual,,102,19,3,212,,,6.1,,8.5,3.4,17,7.1,24.1,7.28,161.2162,2,0.024811402,1,80.6081,50.0671,0.039946392,
POW020,7/22/2020,1119USBR_WQX,THIEF VALLEY 200METERS ABOVE DAM,Powder River,Powder River,Reservoir,Thief Valley Reservoir-Powder River,3137,OR_LK_1705020306_05_100597,2,6,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,10:20:00,MST,832,Copper,,Total,7440-50-8,70784981,Final,2,2,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,<,ug/l,ug/l,Actual,,102,19,3,212,,,6.1,,8.5,3.4,17,7.1,24.1,7.28,161.2162,2,0.024811402,1,80.6081,50.0671,0.039946392,
BUR003,7/17/2018,1119USBR_WQX,UNITY  200 METERS ABOVE DAM,Burnt River,Burnt River,Reservoir,Job Creek-Burnt River,3820,OR_LK_1705020201_05_100584,2,6,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,11:46:00,MST,832,Copper,,Total,7440-50-8,70767427,Final,2,2,m,,1,,,,,,,,,,,,3500 CU B  ~ Copper in Water by FLAA or GFAA,,,,,,,,,,,,,,,0,<,ug/l,ug/l,Actual,,89.4,18.2,1.9,212,,,7.9,,9.07,3.3,11.4,15.8,22.7,5,158.6108,2,0.025218964,1,79.3054,49.258,0.040602542,
10407-ORDEQ,3/10/2020,OREGONDEQ,Malheur River at Hwy 201 (Ontario),Malheur River,Malheur River,River/Stream,Malheur River,2130,OR_SR_1705011706_05_102745,2,2,5,Malheur,COLD DESERTS,12,15,45,1,,,Sample-Routine,Water,Surface Water,16:40:00,PST,832,Copper,,Dissolved,7440-50-8,67834487,Final,1.5,1.5,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,<,ug/l,ug/l,Actual,,380,56.3,21.5,1060,3.86,222,19.8,,8.9,9.28,131,117,12,6.74,157.5941,1.5,0.019036258,0,78.797,48.9423,0.030648335,
10407-ORDEQ,3/10/2020,OREGONDEQ,Malheur River at Hwy 201 (Ontario),Malheur River,Malheur River,River/Stream,Malheur River,2130,OR_SR_1705011706_05_102745,2,2,5,Malheur,COLD DESERTS,12,15,45,1,,,Sample-Routine,Water,Surface Water,16:40:00,PST,832,Copper,,Total Recoverable,7440-50-8,67834488,Final,2.35,2.35,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,380,56.3,21.5,1060,3.86,222,19.8,,8.9,9.28,131,117,12,6.74,157.5941,1.5,0.02982347,0,78.797,48.9423,0.048015725,
DES003,7/27/2021,1119USBR_WQX,HAYSTACK  200METERS ABOVE DAM,,,Reservoir,Dry Canyon,2842,OR_LK_1707030602_05_100119,2,6,5,Deschutes,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,9:40:00,PST,832,Copper,,Total,7440-50-8,70789377,Final,2.2,2.2,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,,=,ug/l,ug/l,Actual,,63.2,9,2,229,,,4.3,,9.1,1.8,10.1,2,22.9,4.58,141.5169,2,0.031091671,1,70.7585,43.9494,0.050057566,
DES003,7/27/2021,1119USBR_WQX,HAYSTACK  200METERS ABOVE DAM,,,Reservoir,Dry Canyon,2842,OR_LK_1707030602_05_100119,2,6,5,Deschutes,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,9:11:00,PST,832,Copper,,Total,7440-50-8,70789334,Final,2,2,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,,<,ug/l,ug/l,Actual,,63.2,9,2,229,,,4.3,,9.1,1.8,10.1,2,22.9,4.58,141.5169,2,0.028265155,1,70.7585,43.9494,0.045506878,
45.11.117.02,11/15/2021,ADVENTURESCIENTISTS,Imnaha Wild and Scenic River-45.11.117.02,Imnaha River,Imnaha River,River/Stream,Dry Creek-Imnaha River,4526,OR_SR_1706010201_02_103288,2,2,2,Grande Ronde,WESTERN CORDILLERA,11,15,45,1,,,Field Msr/Obs,Water,,,,832,Copper,,None,7440-50-8,70795784,Final,0.651565268,0.651565268,,,,,,,,,,,,,,,RMRS LAB,,,,,,,,,,,,,,,0,=,ppb,ug/l,Actual,,,23.42,,133.6,8.995,,1.7825,,8.271,0.659,1.53,9.396,,,139.8647,0.652,0.009317073,2,69.9324,43.4363,0.015000478,
33829-ORDEQ,9/25/2019,OREGONDEQ,"Burnt River, 150 feet upstream of Huntington WWTP outfall",Burnt River,Burnt River,River/Stream,Durbin Creek-Burnt River,2085,OR_SR_1705020208_05_102810,2,2,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,Surface Water,7:48:00,PST,832,Copper,,Dissolved,7440-50-8,58437875,Final,3.95,3.95,,,,,,,,,,,,,A,"SA4::A Dissolved analyte greater than ""total"" analyte.  Results acceptable.  The difference is within the limitations of the analytical method.;",200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,224,53.8,5.46,532,5.52,197,15.2,,8.5,6.88,30.5,53.3,14.6,5.16,137.3865,3.95,0.057502053,0,68.6932,42.6666,0.09257827,
33829-ORDEQ,9/25/2019,OREGONDEQ,"Burnt River, 150 feet upstream of Huntington WWTP outfall",Burnt River,Burnt River,River/Stream,Durbin Creek-Burnt River,2085,OR_SR_1705020208_05_102810,2,2,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,Surface Water,7:48:00,PST,832,Copper,,Total Recoverable,7440-50-8,58437877,Final,2.46,2.46,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,224,53.8,5.46,532,5.52,197,15.2,,8.5,6.88,30.5,53.3,14.6,5.16,137.3865,3.95,0.035811405,0,68.6932,42.6666,0.05765634,
10759-ORDEQ,2/11/2020,OREGONDEQ,Lost River at Hwy 39 (Merrill),Lost River,Lost River,River/Stream,Anderson Rose Diversion Dam-Lost River,4060,OR_SR_1801020409_05_107184,2,2,5,Klamath,WESTERN CORDILLERA,9,15,45,1,,,Sample-Routine,Water,Surface Water,14:50:00,PST,832,Copper,,Dissolved,7440-50-8,67832582,Final,1.5,1.5,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,<,ug/l,ug/l,Actual,,307,43,19.8,806,5.6,230,29.9,,8.5,5.09,68.4,90,5.8,5.44,133.3195,1.5,0.022502318,0,66.6598,41.4036,0.036228734,
10759-ORDEQ,2/11/2020,OREGONDEQ,Lost River at Hwy 39 (Merrill),Lost River,Lost River,River/Stream,Anderson Rose Diversion Dam-Lost River,4060,OR_SR_1801020409_05_107184,2,2,5,Klamath,WESTERN CORDILLERA,9,15,45,1,,,Sample-Routine,Water,Surface Water,14:50:00,PST,832,Copper,,Total Recoverable,7440-50-8,67832583,Final,2.05,2.05,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,307,43,19.8,806,5.6,230,29.9,,8.5,5.09,68.4,90,5.8,5.44,133.3195,1.5,0.030753168,0,66.6598,41.4036,0.049512603,
10407-ORDEQ,9/25/2019,OREGONDEQ,Malheur River at Hwy 201 (Ontario),Malheur River,Malheur River,River/Stream,Malheur River,2130,OR_SR_1705011706_05_102745,2,2,5,Malheur,COLD DESERTS,12,15,45,1,,,Sample-Routine,Water,Surface Water,9:08:00,PST,832,Copper,,Dissolved,7440-50-8,58438067,Final,1.5,1.5,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,<,ug/l,ug/l,Actual,,254,43.2,16.3,741,4.8,170,15.1,,8.4,8.46,87.3,93.1,15.6,4.78,129.9516,1.5,0.023085518,0,64.9758,40.3576,0.037167721,
10407-ORDEQ,9/25/2019,OREGONDEQ,Malheur River at Hwy 201 (Ontario),Malheur River,Malheur River,River/Stream,Malheur River,2130,OR_SR_1705011706_05_102745,2,2,5,Malheur,COLD DESERTS,12,15,45,1,,,Sample-Routine,Water,Surface Water,9:08:00,PST,832,Copper,,Total Recoverable,7440-50-8,58438068,Final,4.68,4.68,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,254,43.2,16.3,741,4.8,170,15.1,,8.4,8.46,87.3,93.1,15.6,4.78,129.9516,1.5,0.072026816,0,64.9758,40.3576,0.115963288,
CRO002,7/23/2019,1119USBR_WQX,PRINEVILLE  200M ABOVE DAM,,Crooked River,Reservoir,Lower Prineville Reservoir-Crooked River,3235,OR_LK_1707030408_02_100106,2,6,5,Deschutes,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,15:43:00,PST,832,Copper,,Total,7440-50-8,70774764,Final,0.6,0.6,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,<,ug/l,ug/l,Actual,,87.8,16.7,2.4,196,,,6.3,,8.43,2.3,11,4.8,22.7,6.67,129.5703,0.6,0.009261389,1,64.7851,40.2392,0.014910833,
CRO002,7/23/2019,1119USBR_WQX,PRINEVILLE  200M ABOVE DAM,,Crooked River,Reservoir,Lower Prineville Reservoir-Crooked River,3235,OR_LK_1707030408_02_100106,2,6,5,Deschutes,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,15:57:00,PST,832,Copper,,Total,7440-50-8,70774805,Final,2.1,2.1,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,=,ug/l,ug/l,Actual,,87.8,16.7,2.4,196,,,6.3,,8.43,2.3,11,4.8,22.7,6.67,129.5703,0.6,0.032414861,1,64.7851,40.2392,0.052187916,
10748-ORDEQ,2/11/2020,OREGONDEQ,Antelope Creek at County Road Bridge,Antelope Creek,Antelope Creek,River/Stream,Drews Creek-Frontal Goose Lake,4760,OR_WS_180200010105_05_102682,2,2,5,Goose & Summer Lakes,WESTERN CORDILLERA,9,15,45,1,,,Sample-Routine,Water,Surface Water,11:15:00,PST,832,Copper,,Dissolved,7440-50-8,67832524,Final,1.86,1.86,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,222,34,7.7,471,8.09,141,13.7,,8.1,7.36,37.9,14.7,2.2,8.26,126.4565,1.86,0.029417207,0,63.2283,39.2722,0.047361747,
10748-ORDEQ,2/11/2020,OREGONDEQ,Antelope Creek at County Road Bridge,Antelope Creek,Antelope Creek,River/Stream,Drews Creek-Frontal Goose Lake,4760,OR_WS_180200010105_05_102682,2,2,5,Goose & Summer Lakes,WESTERN CORDILLERA,9,15,45,1,,,Sample-Routine,Water,Surface Water,11:15:00,PST,832,Copper,,Total Recoverable,7440-50-8,67832525,Final,3,3,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,222,34,7.7,471,8.09,141,13.7,,8.1,7.36,37.9,14.7,2.2,8.26,126.4565,1.86,0.047447108,0,63.2283,39.2722,0.076389914,
36394-ORDEQ,3/3/2021,OREGONDEQ,Valley View (Ashland) Landfill New SW-2,Jeffery Creek,Jeffery Creek,River/Stream,Meyer Creek-Bear Creek,2121,OR_WS_171003080107_02_105765,2,2,2,Rogue,WESTERN CORDILLERA,78,15,45,1,,,Sample-Routine,Water,Surface Water,13:25:00,PST,832,Copper,,Total Recoverable,7440-50-8,69557656,Final,1.5,1.5,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,<,ug/l,ug/l,Actual,,526,89.6,82.1,1175,,518,71.5,,8.6,2.59,81.3,28.2,9.8,4.3,125.8211,1.5,0.023843397,1,62.9105,39.0749,0.038387814,
36394-ORDEQ,3/3/2021,OREGONDEQ,Valley View (Ashland) Landfill New SW-2,Jeffery Creek,Jeffery Creek,River/Stream,Meyer Creek-Bear Creek,2121,OR_WS_171003080107_02_105765,2,2,2,Rogue,WESTERN CORDILLERA,78,15,45,1,,,Sample-Routine,Water,Surface Water,13:25:00,PST,832,Copper,,Dissolved,7440-50-8,69557655,Final,1.5,1.5,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,<,ug/l,ug/l,Actual,,526,89.6,82.1,1175,,518,71.5,,8.6,2.59,81.3,28.2,9.8,4.3,125.8211,1.5,0.023843397,1,62.9105,39.0749,0.038387814,
10728-ORDEQ,3/10/2020,OREGONDEQ,Willow Creek at RR Crossing (Vale),Willow Creek,Willow Creek,River/Stream,Willow Creek,2229,OR_SR_1705011906_05_102769,2,2,5,Malheur,COLD DESERTS,12,15,45,1,,,Sample-Routine,Water,Surface Water,17:45:00,PST,832,Copper,,Total Recoverable,7440-50-8,67834546,Final,2.27,2.27,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,392,63.1,21,1043,3.58,243,20.8,,8.7,9.79,115,133,11.5,3.62,125.5034,1.5,0.036174319,0,62.7517,38.9762,0.05824067,
10728-ORDEQ,3/10/2020,OREGONDEQ,Willow Creek at RR Crossing (Vale),Willow Creek,Willow Creek,River/Stream,Willow Creek,2229,OR_SR_1705011906_05_102769,2,2,5,Malheur,COLD DESERTS,12,15,45,1,,,Sample-Routine,Water,Surface Water,17:45:00,PST,832,Copper,,Dissolved,7440-50-8,67834545,Final,1.5,1.5,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,<,ug/l,ug/l,Actual,,392,63.1,21,1043,3.58,243,20.8,,8.7,9.79,115,133,11.5,3.62,125.5034,1.5,0.023903735,0,62.7517,38.9762,0.038485024,
CRO002,7/18/2019,1119USBR_WQX,PRINEVILLE  200M ABOVE DAM,,Crooked River,Reservoir,Lower Prineville Reservoir-Crooked River,3235,OR_LK_1707030408_02_100106,2,6,5,Deschutes,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,9:59:00,PST,832,Copper,,Total,7440-50-8,70774659,Final,2.5,2.5,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,=,ug/l,ug/l,Actual,,90.2,17.1,2.3,181,,,6.4,,8.55,2.3,11.1,4.7,20.9,5.96,123.5334,0.6,0.040474884,1,61.7667,38.3644,0.06516458,
CRO002,7/18/2019,1119USBR_WQX,PRINEVILLE  200M ABOVE DAM,,Crooked River,Reservoir,Lower Prineville Reservoir-Crooked River,3235,OR_LK_1707030408_02_100106,2,6,5,Deschutes,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,9:46:00,PST,832,Copper,,Total,7440-50-8,70774618,Final,0.6,0.6,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,<,ug/l,ug/l,Actual,,90.2,17.1,2.3,181,,,6.4,,8.55,2.3,11.1,4.7,20.9,5.96,123.5334,0.6,0.009713972,1,61.7667,38.3644,0.015639499,
10728-ORDEQ,9/25/2019,OREGONDEQ,Willow Creek at RR Crossing (Vale),Willow Creek,Willow Creek,River/Stream,Willow Creek,2229,OR_SR_1705011906_05_102769,2,2,5,Malheur,COLD DESERTS,12,15,45,1,,,Sample-Routine,Water,Surface Water,10:07:00,PST,832,Copper,,Total Recoverable,7440-50-8,58438169,Final,4.83,4.83,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,=,ug/l,ug/l,Actual,,240,40.1,12.4,647,5.08,158,14.1,,8.3,7.99,71.2,67.7,15.1,5.04,120.1019,1.5,0.080431633,0,60.051,37.2987,0.12949513,
10728-ORDEQ,9/25/2019,OREGONDEQ,Willow Creek at RR Crossing (Vale),Willow Creek,Willow Creek,River/Stream,Willow Creek,2229,OR_SR_1705011906_05_102769,2,2,5,Malheur,COLD DESERTS,12,15,45,1,,,Sample-Routine,Water,Surface Water,10:07:00,PST,832,Copper,,Dissolved,7440-50-8,58438167,Final,1.5,1.5,,,,,,,,,,,,,A,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,,,,Minimum Reporting Level,ug/l,1.5,,,,0,<,ug/l,ug/l,Actual,,240,40.1,12.4,647,5.08,158,14.1,,8.3,7.99,71.2,67.7,15.1,5.04,120.1019,1.5,0.024978768,0,60.051,37.2987,0.040215879,
DES003,7/28/2020,1119USBR_WQX,HAYSTACK  200METERS ABOVE DAM,,,Reservoir,Dry Canyon,2842,OR_LK_1707030602_05_100119,2,6,5,Deschutes,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,15:55:00,PST,832,Copper,,Total,7440-50-8,70783027,Final,2,2,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,,<,ug/l,ug/l,Actual,,52.9,7.7,1.6,105,,,3.9,,9.15,1.7,8.9,1.6,22.6,3.86,120.1019,2,0.033305024,1,60.051,37.2987,0.053621172,
DES003,7/28/2020,1119USBR_WQX,HAYSTACK  200METERS ABOVE DAM,,,Reservoir,Dry Canyon,2842,OR_LK_1707030602_05_100119,2,6,5,Deschutes,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,15:45:00,PST,832,Copper,,Total,7440-50-8,70782987,Final,2,2,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,,<,ug/l,ug/l,Actual,,52.9,7.7,1.6,105,,,3.9,,9.15,1.7,8.9,1.6,22.6,3.86,120.1019,2,0.033305024,1,60.051,37.2987,0.053621172,
23008-ORDEQ,10/9/2018,CITY_HERMISTON(NOSTORETID),Umatilla River 750 feet downstream of North Hermiston drain,Umatilla River,Umatilla River,River/Stream,Umatilla River,406,OR_SR_1707010313_02_101492,2,2,2,Umatilla,COLD DESERTS,10,15,45,1,,,Sample-Routine,Water,Surface Water,8:30:00,PST,832,Copper,,Total Recoverable,7440-50-8,56974690,Validated,1.2,1.2,,,,,,,,,,,,,,Compound was found in the blank and sample.,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.2,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,110,26,12,,7.8,,8.8,,,4.4,17,12,,,119.9113,1.2,0.020014778,4,59.9557,37.2395,0.032223848,
23008-ORDEQ,10/9/2018,CITY_HERMISTON(NOSTORETID),Umatilla River 750 feet downstream of North Hermiston drain,Umatilla River,Umatilla River,River/Stream,Umatilla River,406,OR_SR_1707010313_02_101492,2,2,2,Umatilla,COLD DESERTS,10,15,45,1,,,Sample-Routine,Water,Surface Water,8:30:00,PST,832,Copper,,Dissolved,7440-50-8,56974689,Validated,1.2,1.2,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.2,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,110,26,12,,7.8,,8.8,,,4.4,17,12,,,119.9113,1.2,0.020014778,4,59.9557,37.2395,0.032223848,
POW020,5/28/2020,1119USBR_WQX,THIEF VALLEY 200METERS ABOVE DAM,Powder River,Powder River,Reservoir,Thief Valley Reservoir-Powder River,3137,OR_LK_1705020306_05_100597,2,6,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,10:59:00,MST,832,Copper,,Total,7440-50-8,70780351,Final,6.2,6.2,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,=,ug/l,ug/l,Actual,,129,22.5,5,241,,,7.2,,7.9,4.7,25.2,13.3,16.7,10.3,118.0685,2,0.105023868,1,59.0342,36.6672,0.16908845,
POW020,5/28/2020,1119USBR_WQX,THIEF VALLEY 200METERS ABOVE DAM,Powder River,Powder River,Reservoir,Thief Valley Reservoir-Powder River,3137,OR_LK_1705020306_05_100597,2,6,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,10:48:00,MST,832,Copper,,Total,7440-50-8,70780309,Final,2,2,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,<,ug/l,ug/l,Actual,,129,22.5,5,241,,,7.2,,7.9,4.7,25.2,13.3,16.7,10.3,118.0685,2,0.033878667,1,59.0342,36.6672,0.054544661,
23008-ORDEQ,8/6/2018,CITY_HERMISTON(NOSTORETID),Umatilla River 750 feet downstream of North Hermiston drain,Umatilla River,Umatilla River,River/Stream,Umatilla River,406,OR_SR_1707010313_02_101492,2,2,2,Umatilla,COLD DESERTS,10,15,45,1,,,Sample-Routine,Water,Surface Water,9:00:00,PST,832,Copper,,Dissolved,7440-50-8,56974637,Validated,4,4,,,,,,,,,,,,,,"The total and dissolved bottles for sample RIVER are not distinguishable. Bottle for the total was less than
dissolved (2.2ug/l vs 4.0ug/l) for Copper. The laboratory ran an aliquot out of the unpreserved bottle and the Copper result was
1.187ug/l. Thus, the laboratory believes that something might have contaminated the dissolved sample during the field filtering process.",200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.2,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,180,59,21,,6.6,,18,,,6,28,33,,,113.8109,4,0.070292099,4,56.9054,35.345,0.11317018,
23008-ORDEQ,8/6/2018,CITY_HERMISTON(NOSTORETID),Umatilla River 750 feet downstream of North Hermiston drain,Umatilla River,Umatilla River,River/Stream,Umatilla River,406,OR_SR_1707010313_02_101492,2,2,2,Umatilla,COLD DESERTS,10,15,45,1,,,Sample-Routine,Water,Surface Water,9:00:00,PST,832,Copper,,Total Recoverable,7440-50-8,56974638,Validated,2,2,,,,,,,,,,,,,,"The total and dissolved bottles for sample RIVER are not distinguishable. Bottle for the total was less than
dissolved (2.2ug/l vs 4.0ug/l) for Copper. The laboratory ran an aliquot out of the unpreserved bottle and the Copper result was
1.187ug/l. Thus, the laboratory believes that something might have contaminated the dissolved sample during the field filtering process.",200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.2,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,180,59,21,,6.6,,18,,,6,28,33,,,113.8109,4,0.035146049,4,56.9054,35.345,0.05658509,
POW020,5/13/2019,1119USBR_WQX,THIEF VALLEY 200METERS ABOVE DAM,Powder River,Powder River,Reservoir,Thief Valley Reservoir-Powder River,3137,OR_LK_1705020306_05_100597,2,6,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,11:00:00,MST,832,Copper,,Total,7440-50-8,70772443,Final,3.3,3.3,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,=,ug/l,ug/l,Actual,,88.5,18.6,3.5,201,,,5.7,,8.6,3.3,13.9,9.3,15.7,5.87,113.6838,3.3,0.058055765,1,56.8419,35.3055,0.093469856,
POW020,5/13/2019,1119USBR_WQX,THIEF VALLEY 200METERS ABOVE DAM,Powder River,Powder River,Reservoir,Thief Valley Reservoir-Powder River,3137,OR_LK_1705020306_05_100597,2,6,5,Powder,WESTERN CORDILLERA,11,15,45,1,,,Sample-Routine,Water,,11:25:00,MST,832,Copper,,Total,7440-50-8,70772476,Final,0.6,0.6,,,,,,,,,,,,,,,Metals in Water by ICP-AES,,,,,,,,,,,,,,,0,<,ug/l,ug/l,Actual,,88.5,18.6,3.5,201,,,5.7,,8.6,3.3,13.9,9.3,15.7,5.87,113.6838,3.3,0.010555594,1,56.8419,35.3055,0.016994519,
23008-ORDEQ,9/10/2018,CITY_HERMISTON(NOSTORETID),Umatilla River 750 feet downstream of North Hermiston drain,Umatilla River,Umatilla River,River/Stream,Umatilla River,406,OR_SR_1707010313_02_101492,2,2,2,Umatilla,COLD DESERTS,10,15,45,1,,,Sample-Routine,Water,Surface Water,7:00:00,PST,832,Copper,,Total Recoverable,7440-50-8,56974664,Validated,1.4,1.4,,,,,,,,,,,,,,,200.8 ~ EPA; Metals in Waters by ICP/MS,,,,,,Method Detection Level,0.2,ug/l,Minimum Reporting Level,ug/l,2,,,,0,=,ug/l,ug/l,Estimated,,160,43,13,,6.9,,13,,,4.9,24,19,,,113.3025,1.8,0.024712584,4,56.6513,35.1871,0.039787308,
